OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v;;
1;3383183;7548700;Kittilä;3356;19610729;1961;7;29;3385000;7545000;12.3;14.4;10.8;14;6324;13.89;496.8;296;;
1;3383183;7548700;Kittilä;3356;19610730;1961;7;30;3385000;7545000;12.7;16.9;7.6;0;18758;9.66;504.5;296;;
1;3383183;7548700;Kittilä;3356;19610731;1961;7;31;3385000;7545000;15.1;20;7.6;0;21317;11.94;514.6;296;;
1;3383183;7548700;Kittilä;3356;19610801;1961;8;1;3385000;7545000;17.2;23.4;10.4;0;23045;13.15;526.8;296;;
1;3383183;7548700;Kittilä;3356;19610802;1961;8;2;3385000;7545000;14.9;19.8;11.6;15;12038;12.69;536.7;311;;
1;3383183;7548700;Kittilä;3356;19610803;1961;8;3;3385000;7545000;13.9;15.6;11.7;4;9314;14.52;545.6;315;;
1;3383183;7548700;Kittilä;3356;19610804;1961;8;4;3385000;7545000;13;16.9;10.8;8;8534;13.9;553.6;323;;
1;3383183;7548700;Kittilä;3356;19610805;1961;8;5;3385000;7545000;12.6;16.4;9;20;10999;12.51;561.2;343;;
1;3383183;7548700;Kittilä;3356;19610806;1961;8;6;3385000;7545000;11.7;15.5;10;5;7295;12.81;567.9;348;;
1;3383183;7548700;Kittilä;3356;19610807;1961;8;7;3385000;7545000;11.3;15.6;6.2;4;11036;12.18;574.2;352;;
1;3383183;7548700;Kittilä;3356;19610808;1961;8;8;3385000;7545000;13.4;16.9;11.3;2;15291;12.54;582.6;354;;
1;3383183;7548700;Kittilä;3356;19610809;1961;8;9;3385000;7545000;12.3;16.2;7.4;0;12509;12.33;589.9;354;;
1;3383183;7548700;Kittilä;3356;19610810;1961;8;10;3385000;7545000;12.9;16.3;8.9;1;14920;12.81;597.8;355;;
1;3383183;7548700;Kittilä;3356;19610811;1961;8;11;3385000;7545000;12.1;15.2;9.9;0;9034;11.95;604.9;355;;
1;3383183;7548700;Kittilä;3356;19610812;1961;8;12;3385000;7545000;10.1;13;8.9;0;2990;10.93;610;355;;
1;3383183;7548700;Kittilä;3356;19610813;1961;8;13;3385000;7545000;11.2;15.4;8.4;0;12769;9.96;616.2;355;;
1;3383183;7548700;Kittilä;3356;19610814;1961;8;14;3385000;7545000;10;15.9;3.1;0;15834;9.67;621.2;355;;
1;3383183;7548700;Kittilä;3356;19610815;1961;8;15;3385000;7545000;11.5;16.3;6.7;0;10506;10.56;627.7;355;;
1;3383183;7548700;Kittilä;3356;19610816;1961;8;16;3385000;7545000;11.6;16.1;6.3;1;13044;9.46;634.3;356;;
1;3383183;7548700;Kittilä;3356;19610817;1961;8;17;3385000;7545000;10.9;16.3;5.1;0;17351;8.83;640.2;356;;
1;3383183;7548700;Kittilä;3356;19610818;1961;8;18;3385000;7545000;10.3;14.1;6.7;0;13026;9.38;645.5;356;;
1;3383183;7548700;Kittilä;3356;19610819;1961;8;19;3385000;7545000;8.8;13;2;2;13987;7.97;649.3;358;;
1;3383183;7548700;Kittilä;3356;19610820;1961;8;20;3385000;7545000;9.5;10.3;7.9;7;4206;10.5;653.8;365;;
1;3383183;7548700;Kittilä;3356;19610821;1961;8;21;3385000;7545000;9.4;10.1;8.7;2;5096;10.42;658.2;367;;
1;3383183;7548700;Kittilä;3356;19610822;1961;8;22;3385000;7545000;8;10.8;6.2;0;6838;8.68;661.2;367;;
1;3383183;7548700;Kittilä;3356;19610823;1961;8;23;3385000;7545000;7.4;9.2;6.1;19;4039;9.33;663.6;386;;
1;3383183;7548700;Kittilä;3356;19610824;1961;8;24;3385000;7545000;7.4;8.8;5.7;3;4200;9.72;666;389;;
1;3383183;7548700;Kittilä;3356;19610825;1961;8;25;3385000;7545000;8.7;10.9;6.8;1;5127;10.32;669.7;390;;
1;3383183;7548700;Kittilä;3356;19610826;1961;8;26;3385000;7545000;10.4;15.2;7.9;0;10330;10.02;675.1;390;;
1;3383183;7548700;Kittilä;3356;19610827;1961;8;27;3385000;7545000;10.1;15.8;4.3;0;14624;9.71;680.2;390;;
1;3383183;7548700;Kittilä;3356;19610828;1961;8;28;3385000;7545000;10;15.1;5.1;0;11254;10.65;685.2;390;;
1;3383183;7548700;Kittilä;3356;19610829;1961;8;29;3385000;7545000;11.1;16.3;8.2;0;11680;10.08;691.3;390;;
1;3383183;7548700;Kittilä;3356;19610830;1961;8;30;3385000;7545000;11.7;16.1;5.8;0;6201;12.16;698;390;;
1;3383183;7548700;Kittilä;3356;19610831;1961;8;31;3385000;7545000;12.8;16.3;10.7;0;11385;10.72;705.8;390;;
1;3383183;7548700;Kittilä;3356;19610901;1961;9;1;3385000;7545000;11.5;14.1;7.8;0;6534;9.35;712.3;390;;
1;3383183;7548700;Kittilä;3356;19610902;1961;9;2;3385000;7545000;8.2;13.4;2.9;3;10598;7.44;715.5;393;;
1;3383183;7548700;Kittilä;3356;19610903;1961;9;3;3385000;7545000;6.2;13.5;4.5;0;8209;6.99;716.7;393;;
1;3383183;7548700;Kittilä;3356;19610904;1961;9;4;3385000;7545000;3.4;7.2;0.6;0;9069;6.1;716.7;393;;
1;3383183;7548700;Kittilä;3356;19610905;1961;9;5;3385000;7545000;2.5;5.9;-0.5;0;8337;5.03;716.7;393;;
1;3383183;7548700;Kittilä;3356;19610906;1961;9;6;3385000;7545000;3.8;8;-2.3;0;7363;5.97;716.7;393;;
1;3383183;7548700;Kittilä;3356;19610907;1961;9;7;3385000;7545000;7;10.6;3.7;1;8016;7.71;718.7;394;;
1;3383183;7548700;Kittilä;3356;19610908;1961;9;8;3385000;7545000;4.7;7.2;2.4;1;6096;6.8;718.7;395;;
1;3383183;7548700;Kittilä;3356;19610909;1961;9;9;3385000;7545000;4.9;8.1;1.6;0;6072;6.97;718.7;395;;
1;3383183;7548700;Kittilä;3356;19610910;1961;9;10;3385000;7545000;4.7;7;1.9;0;4157;6.98;718.7;395;;
1;3383183;7548700;Kittilä;3356;19610911;1961;9;11;3385000;7545000;2.8;5.8;-1.9;1;4214;6.2;718.7;396;;
1;3383183;7548700;Kittilä;3356;19610912;1961;9;12;3385000;7545000;3.7;6.9;0.9;0;9725;6.1;718.7;396;;
1;3383183;7548700;Kittilä;3356;19610913;1961;9;13;3385000;7545000;3.9;7.8;0.9;0;10122;5.88;718.7;396;;
1;3383183;7548700;Kittilä;3356;19610914;1961;9;14;3385000;7545000;4.6;10.1;-1.8;0;9062;6.11;718.7;396;;
1;3383183;7548700;Kittilä;3356;19610915;1961;9;15;3385000;7545000;3.4;7.4;0.3;2;3492;6.82;718.7;398;;
1;3383183;7548700;Kittilä;3356;19610916;1961;9;16;3385000;7545000;3.1;5.3;-0.1;3;2225;7.15;718.7;401;;
1;3383183;7548700;Kittilä;3356;19610917;1961;9;17;3385000;7545000;5.2;6.6;2.8;8;2681;8.53;718.9;409;;
1;3383183;7548700;Kittilä;3356;19610918;1961;9;18;3385000;7545000;8.1;12;4.9;0;6870;9.6;722;409;;
1;3383183;7548700;Kittilä;3356;19610919;1961;9;19;3385000;7545000;6.7;9.4;4;0;5927;8.24;723.7;409;;
1;3383183;7548700;Kittilä;3356;19610920;1961;9;20;3385000;7545000;8.2;13.5;3.5;0;8562;8.61;726.9;409;;
1;3383183;7548700;Kittilä;3356;19610921;1961;9;21;3385000;7545000;9.2;13.6;5.9;0;6267;10.01;731.1;409;;
1;3383183;7548700;Kittilä;3356;19610922;1961;9;22;3385000;7545000;10.5;13;7.8;0;3217;11.17;736.6;409;;
1;3383183;7548700;Kittilä;3356;19610923;1961;9;23;3385000;7545000;10;13.7;4.5;0;6037;9.3;741.6;409;;
1;3383183;7548700;Kittilä;3356;19610924;1961;9;24;3385000;7545000;9.2;11.6;6.6;0;3091;10.33;745.8;409;;
1;3383183;7548700;Kittilä;3356;19610925;1961;9;25;3385000;7545000;9;11.3;7.6;1;4102;9.64;749.8;410;;
1;3383183;7548700;Kittilä;3356;19610926;1961;9;26;3385000;7545000;6.3;10.9;1.1;0;8633;6.7;751.1;410;;
1;3383183;7548700;Kittilä;3356;19610927;1961;9;27;3385000;7545000;8.5;13.8;3.6;0;7731;8.54;754.6;410;;
1;3383183;7548700;Kittilä;3356;19610928;1961;9;28;3385000;7545000;7.4;9.2;4.7;0;2782;9.37;757;410;;
1;3383183;7548700;Kittilä;3356;19610929;1961;9;29;3385000;7545000;8.4;9.3;6.7;0;2511;10.48;760.4;410;;
1;3383183;7548700;Kittilä;3356;19610930;1961;9;30;3385000;7545000;8.7;10.4;7.1;0;3201;9.91;764.1;410;;
1;3383183;7548700;Kittilä;3356;19611001;1961;10;1;3385000;7545000;5.8;10.7;0.7;0;6637;7.08;764.9;410;;
1;3383183;7548700;Kittilä;3356;19611002;1961;10;2;3385000;7545000;7.8;10.3;2.9;0;3059;9.95;767.7;410;;
1;3383183;7548700;Kittilä;3356;19611003;1961;10;3;3385000;7545000;7.5;12.6;3.7;0;6062;9.03;770.2;410;;
1;3383183;7548700;Kittilä;3356;19611004;1961;10;4;3385000;7545000;5.1;6.9;2.1;0;1419;8.5;770.3;410;;
1;3383183;7548700;Kittilä;3356;19611005;1961;10;5;3385000;7545000;5;5.9;3.6;0;2025;8.27;770.3;410;;
1;3383183;7548700;Kittilä;3356;19611006;1961;10;6;3385000;7545000;5.3;7.5;2.7;0;1837;8.77;770.6;410;;
1;3383183;7548700;Kittilä;3356;19611007;1961;10;7;3385000;7545000;5.4;7;2.7;0;901;8.55;771;410;;
1;3383183;7548700;Kittilä;3356;19611008;1961;10;8;3385000;7545000;6.2;8.7;2.9;0;1983;10.02;772.2;410;;
1;3383183;7548700;Kittilä;3356;19611009;1961;10;9;3385000;7545000;5.4;8.1;2.2;0;1917;7.97;772.6;410;;
1;3383183;7548700;Kittilä;3356;19611010;1961;10;10;3385000;7545000;6.4;8;3.9;1;1138;9.08;774;411;;
1;3383183;7548700;Kittilä;3356;19611011;1961;10;11;3385000;7545000;6;7.4;3.7;10;1938;8.5;775;421;;
1;3383183;7548700;Kittilä;3356;19611012;1961;10;12;3385000;7545000;5.5;8.5;2;8;1328;8.96;775.5;429;;
1;3383183;7548700;Kittilä;3356;19611013;1961;10;13;3385000;7545000;4.1;5.5;0.5;7;1688;7.86;775.5;436;;
1;3383183;7548700;Kittilä;3356;19611014;1961;10;14;3385000;7545000;3.5;5.3;0.7;9;1681;6.57;775.5;445;;
1;3383183;7548700;Kittilä;3356;19611015;1961;10;15;3385000;7545000;3;4;1.7;5;1184;7.96;775.5;450;;
1;3383183;7548700;Kittilä;3356;19611016;1961;10;16;3385000;7545000;2.3;3.6;1.5;0;803;7.68;775.5;450;;
1;3383183;7548700;Kittilä;3356;19611017;1961;10;17;3385000;7545000;3;5.5;0.2;5;1139;7.21;775.5;455;;
1;3383183;7548700;Kittilä;3356;19611018;1961;10;18;3385000;7545000;5.3;6.2;1.9;7;1646;8.65;775.8;462;;
1;3383183;7548700;Kittilä;3356;19611019;1961;10;19;3385000;7545000;6;7;5.2;1;1132;9.57;776.8;463;;
1;3383183;7548700;Kittilä;3356;19611020;1961;10;20;3385000;7545000;3.7;6.2;1.1;0;1622;8.47;776.8;463;;
1;3383183;7548700;Kittilä;3356;19611021;1961;10;21;3385000;7545000;3.8;6.5;-2.2;0;1031;8.09;776.8;463;;
1;3383183;7548700;Kittilä;3356;19611022;1961;10;22;3385000;7545000;4.8;6;3.6;0;1310;8.44;776.8;463;;
1;3383183;7548700;Kittilä;3356;19611023;1961;10;23;3385000;7545000;5.4;6.4;4.2;0;1156;8.42;777.2;463;;
1;3383183;7548700;Kittilä;3356;19611024;1961;10;24;3385000;7545000;4.8;6.6;3.7;0;981;8.17;777.2;463;;
1;3383183;7548700;Kittilä;3356;19611025;1961;10;25;3385000;7545000;3.6;4.6;1.8;5;778;7.69;777.2;468;;
1;3383183;7548700;Kittilä;3356;19611026;1961;10;26;3385000;7545000;3.1;5.1;1.9;0;1209;7.8;777.2;468;;
1;3383183;7548700;Kittilä;3356;19611027;1961;10;27;3385000;7545000;1;2.1;-0.5;1;1178;6.11;777.2;469;;
1;3383183;7548700;Kittilä;3356;19611028;1961;10;28;3385000;7545000;0.7;2.9;-0.1;0;600;6.73;777.2;469;;
1;3383183;7548700;Kittilä;3356;19611029;1961;10;29;3385000;7545000;0;1.6;-2.9;7;721;6.35;777.2;476;;
1;3383183;7548700;Kittilä;3356;19611030;1961;10;30;3385000;7545000;0.7;3.6;-0.2;0;622;6.19;777.2;476;;
1;3383183;7548700;Kittilä;3356;19611031;1961;10;31;3385000;7545000;0.6;1.5;0;0;286;6.53;777.2;476;;
1;3383183;7548700;Kittilä;3356;19611101;1961;11;1;3385000;7545000;-0.9;0.3;-1.1;0;758;5.56;777.2;476;;
1;3383183;7548700;Kittilä;3356;19611102;1961;11;2;3385000;7545000;-1.9;-0.7;-2.8;2;383;4.57;777.2;478;;
1;3383183;7548700;Kittilä;3356;19611103;1961;11;3;3385000;7545000;-0.7;0.1;-3.1;11;507;5.42;777.2;489;;
1;3383183;7548700;Kittilä;3356;19611104;1961;11;4;3385000;7545000;0.5;1.7;-0.6;8;535;6.5;777.2;497;;
1;3383183;7548700;Kittilä;3356;19611105;1961;11;5;3385000;7545000;0.3;1.2;-0.1;0;523;6.48;777.2;497;;
1;3383183;7548700;Kittilä;3356;19611106;1961;11;6;3385000;7545000;-1.3;0.5;-2.5;0;0;5.75;777.2;497;;
1;3383183;7548700;Kittilä;3356;19611107;1961;11;7;3385000;7545000;-1.9;-0.3;-3.5;0;540;5.61;777.2;497;;
1;3383183;7548700;Kittilä;3356;19611108;1961;11;8;3385000;7545000;-1.6;-0.2;-2.6;0;411;5.61;777.2;497;;
1;3383183;7548700;Kittilä;3356;19611109;1961;11;9;3385000;7545000;-1.4;-0.3;-2.6;0;429;5.53;777.2;497;;
1;3383183;7548700;Kittilä;3356;19611110;1961;11;10;3385000;7545000;-2.2;-0.4;-2.3;0;387;5.5;777.2;497;;
1;3383183;7548700;Kittilä;3356;19611111;1961;11;11;3385000;7545000;-5.9;-1.7;-8.3;0;497;3.78;777.2;497;;
1;3383183;7548700;Kittilä;3356;19611112;1961;11;12;3385000;7545000;-6.3;-5.5;-8.9;0;271;3.68;777.2;497;;
1;3383183;7548700;Kittilä;3356;19611113;1961;11;13;3385000;7545000;-4.2;-2.2;-7.1;1;300;4.48;777.2;498;;
1;3383183;7548700;Kittilä;3356;19611114;1961;11;14;3385000;7545000;-4.1;-1.6;-8.2;5;346;3.19;777.2;503;;
1;3383183;7548700;Kittilä;3356;19611115;1961;11;15;3385000;7545000;-1.4;1.5;-6.7;1;128;5.36;777.2;504;;
1;3383183;7548700;Kittilä;3356;19611116;1961;11;16;3385000;7545000;-2.5;1.4;-5.7;5;292;4.32;777.2;509;;
1;3383183;7548700;Kittilä;3356;19611117;1961;11;17;3385000;7545000;-4.7;-1.7;-5.8;0;223;4.49;777.2;509;;
1;3383183;7548700;Kittilä;3356;19611118;1961;11;18;3385000;7545000;-7.6;-4.1;-9.5;0;221;2.6;777.2;509;;
1;3383183;7548700;Kittilä;3356;19611119;1961;11;19;3385000;7545000;-8.8;-6.5;-16.4;1;153;1.75;777.2;510;;
1;3383183;7548700;Kittilä;3356;19611120;1961;11;20;3385000;7545000;-4.1;-0.9;-9.3;1;89;4.68;777.2;511;;
1;3383183;7548700;Kittilä;3356;19611121;1961;11;21;3385000;7545000;-3.9;-1.1;-6.5;4;91;3.71;777.2;515;;
1;3383183;7548700;Kittilä;3356;19611122;1961;11;22;3385000;7545000;-4.5;-0.9;-6.6;0;90;3.42;777.2;515;;
1;3383183;7548700;Kittilä;3356;19611123;1961;11;23;3385000;7545000;-4;-2.6;-9.7;1;69;4.34;777.2;516;;
1;3383183;7548700;Kittilä;3356;19611124;1961;11;24;3385000;7545000;-1.5;-0.4;-3.1;1;20;5.59;777.2;517;;
1;3383183;7548700;Kittilä;3356;19611125;1961;11;25;3385000;7545000;-1.9;-0.3;-2.5;2;0;5.37;777.2;519;;
1;3383183;7548700;Kittilä;3356;19611126;1961;11;26;3385000;7545000;-4.4;-0.2;-7.9;0;31;4.06;777.2;519;;
1;3383183;7548700;Kittilä;3356;19611127;1961;11;27;3385000;7545000;-7.2;-3.6;-9.2;4;41;3.02;777.2;523;;
1;3383183;7548700;Kittilä;3356;19611128;1961;11;28;3385000;7545000;-8.3;-5.7;-10;2;26;2.65;777.2;525;;
1;3383183;7548700;Kittilä;3356;19611129;1961;11;29;3385000;7545000;-10.7;-7.7;-13.1;0;18;2.54;777.2;525;;
1;3383183;7548700;Kittilä;3356;19611130;1961;11;30;3385000;7545000;-10.8;-9.6;-12;0;17;2.7;777.2;525;;
1;3383183;7548700;Kittilä;3356;19611201;1961;12;1;3385000;7545000;-12.8;-9.6;-14.4;0;37;2.32;777.2;525;;
1;3383183;7548700;Kittilä;3356;19611202;1961;12;2;3385000;7545000;-21.6;-13.8;-28.5;0;14;0.37;777.2;525;;
1;3383183;7548700;Kittilä;3356;19611203;1961;12;3;3385000;7545000;-22.5;-15;-31.6;1;0;0.55;777.2;526;;
1;3383183;7548700;Kittilä;3356;19611204;1961;12;4;3385000;7545000;-21.9;-16.5;-24.3;0;35;0.97;777.2;526;;
1;3383183;7548700;Kittilä;3356;19611205;1961;12;5;3385000;7545000;-23.8;-20.4;-30.1;2;33;0.61;777.2;528;;
1;3383183;7548700;Kittilä;3356;19611206;1961;12;6;3385000;7545000;-12.8;-7.9;-23.4;8;60;2.32;777.2;536;;
1;3383183;7548700;Kittilä;3356;19611207;1961;12;7;3385000;7545000;-7.4;-5.9;-11.8;0;22;3.2;777.2;536;;
1;3383183;7548700;Kittilä;3356;19611208;1961;12;8;3385000;7545000;-6.8;-4.8;-7.9;0;0;3.84;777.2;536;;
1;3383183;7548700;Kittilä;3356;19611209;1961;12;9;3385000;7545000;-11.8;-6.8;-11.5;0;24;2.59;777.2;536;;
1;3383183;7548700;Kittilä;3356;19611210;1961;12;10;3385000;7545000;-17.3;-11.8;-22.5;0;35;1.09;777.2;536;;
1;3383183;7548700;Kittilä;3356;19611211;1961;12;11;3385000;7545000;-14.2;-9.2;-20.3;0;17;1.37;777.2;536;;
1;3383183;7548700;Kittilä;3356;19611212;1961;12;12;3385000;7545000;-16.5;-9.5;-22.5;0;35;1.05;777.2;536;;
1;3383183;7548700;Kittilä;3356;19611213;1961;12;13;3385000;7545000;-17.6;-14.9;-27.6;0;57;0.85;777.2;536;;
1;3383183;7548700;Kittilä;3356;19611214;1961;12;14;3385000;7545000;-13.5;-12.9;-15.6;0;56;1.88;777.2;536;;
1;3383183;7548700;Kittilä;3356;19611215;1961;12;15;3385000;7545000;-9.4;-7.6;-14.1;9;50;2.94;777.2;545;;
1;3383183;7548700;Kittilä;3356;19611216;1961;12;16;3385000;7545000;-5.4;-3.5;-7.9;1;29;3.75;777.2;546;;
1;3383183;7548700;Kittilä;3356;19611217;1961;12;17;3385000;7545000;-2;0;-4.1;0;28;5.12;777.2;546;;
1;3383183;7548700;Kittilä;3356;19611218;1961;12;18;3385000;7545000;-1.5;1.4;-4.5;0;36;5.05;777.2;546;;
1;3383183;7548700;Kittilä;3356;19611219;1961;12;19;3385000;7545000;-4.2;0.6;-11.5;0;53;3.32;777.2;546;;
1;3383183;7548700;Kittilä;3356;19611220;1961;12;20;3385000;7545000;-8.1;-4.2;-10.4;0;55;3.08;777.2;546;;
1;3383183;7548700;Kittilä;3356;19611221;1961;12;21;3385000;7545000;-12.1;-7.4;-14;0;42;1.82;777.2;546;;
1;3383183;7548700;Kittilä;3356;19611222;1961;12;22;3385000;7545000;-17.1;-12.6;-23.4;0;54;0.95;777.2;546;;
1;3383183;7548700;Kittilä;3356;19611223;1961;12;23;3385000;7545000;-18.5;-15.3;-23.2;2;58;0.74;777.2;548;;
1;3383183;7548700;Kittilä;3356;19611224;1961;12;24;3385000;7545000;-15.1;-10.4;-21.1;1;23;1.52;777.2;549;;
1;3383183;7548700;Kittilä;3356;19611225;1961;12;25;3385000;7545000;-17.5;-10.3;-21.7;0;44;1.51;777.2;549;;
1;3383183;7548700;Kittilä;3356;19611226;1961;12;26;3385000;7545000;-24.6;-19;-28.2;0;37;0.62;777.2;549;;
1;3383183;7548700;Kittilä;3356;19611227;1961;12;27;3385000;7545000;-25.7;-20.8;-33.4;4;54;0.31;777.2;553;;
1;3383183;7548700;Kittilä;3356;19611228;1961;12;28;3385000;7545000;-20.7;-17.3;-25.9;0;23;0.8;777.2;553;;
1;3383183;7548700;Kittilä;3356;19611229;1961;12;29;3385000;7545000;-19.4;-17.1;-25.9;3;23;0.65;777.2;556;;
1;3383183;7548700;Kittilä;3356;19611230;1961;12;30;3385000;7545000;-15.8;-11.2;-18.5;0;26;2.03;777.2;556;;
1;3383183;7548700;Kittilä;3356;19611231;1961;12;31;3385000;7545000;-21.5;-13.5;-27.4;0;32;0.62;777.2;556;;
1;3383183;7548700;Kittilä;3356;19620101;1962;1;1;3385000;7545000;-14.6;-10.8;-27.4;0;12;0.62;0;0;;
1;3383183;7548700;Kittilä;3356;19620102;1962;1;2;3385000;7545000;-11.5;-4;-18;0;21;1.47;0;0;;
1;3383183;7548700;Kittilä;3356;19620103;1962;1;3;3385000;7545000;-8;-3.9;-13.1;1;0;2.4;0;1;;
1;3383183;7548700;Kittilä;3356;19620104;1962;1;4;3385000;7545000;-8.4;-3.1;-9.9;0;0;2.25;0;1;;
1;3383183;7548700;Kittilä;3356;19620105;1962;1;5;3385000;7545000;-9.6;-7;-15.5;0;0;1.96;0;1;;
1;3383183;7548700;Kittilä;3356;19620106;1962;1;6;3385000;7545000;-12.2;-8.6;-15.9;0;24;1.38;0;1;;
1;3383183;7548700;Kittilä;3356;19620107;1962;1;7;3385000;7545000;-12.8;-11.5;-22.7;0;70;1.32;0;1;;
1;3383183;7548700;Kittilä;3356;19620108;1962;1;8;3385000;7545000;-11.4;-8.8;-13.1;0;8;2.05;0;1;;
1;3383183;7548700;Kittilä;3356;19620109;1962;1;9;3385000;7545000;-10.9;-7.9;-18.8;4;0;1.86;0;5;;
1;3383183;7548700;Kittilä;3356;19620110;1962;1;10;3385000;7545000;-4.5;-1.1;-14.5;0;10;5;0;5;;
1;3383183;7548700;Kittilä;3356;19620111;1962;1;11;3385000;7545000;-2.8;-2;-5;2;6;4.77;0;7;;
1;3383183;7548700;Kittilä;3356;19620112;1962;1;12;3385000;7545000;-3.9;-2.1;-5.5;5;6;4.64;0;12;;
1;3383183;7548700;Kittilä;3356;19620113;1962;1;13;3385000;7545000;-6;-4.8;-6.3;3;9;3.96;0;15;;
1;3383183;7548700;Kittilä;3356;19620114;1962;1;14;3385000;7545000;-10.4;-6.3;-14;0;8;2.56;0;15;;
1;3383183;7548700;Kittilä;3356;19620115;1962;1;15;3385000;7545000;-16.7;-13.1;-26.4;0;10;1.01;0;15;;
1;3383183;7548700;Kittilä;3356;19620116;1962;1;16;3385000;7545000;-17.1;-13.6;-22.4;2;0;0.67;0;17;;
1;3383183;7548700;Kittilä;3356;19620117;1962;1;17;3385000;7545000;-14.1;-12.1;-22.2;0;0;1.53;0;17;;
1;3383183;7548700;Kittilä;3356;19620118;1962;1;18;3385000;7545000;-16.4;-10.2;-20.9;0;32;1.16;0;17;;
1;3383183;7548700;Kittilä;3356;19620119;1962;1;19;3385000;7545000;-19.1;-15.9;-22.1;0;37;0.89;0;17;;
1;3383183;7548700;Kittilä;3356;19620120;1962;1;20;3385000;7545000;-19.2;-10.3;-29.6;0;109;0.9;0;17;;
1;3383183;7548700;Kittilä;3356;19620121;1962;1;21;3385000;7545000;-21.8;-10.4;-27;0;135;0.67;0;17;;
1;3383183;7548700;Kittilä;3356;19620122;1962;1;22;3385000;7545000;-29.3;-24.4;-35.4;0;76;0.36;0;17;;
1;3383183;7548700;Kittilä;3356;19620123;1962;1;23;3385000;7545000;-24.7;-23.5;-29.5;0;158;0.66;0;17;;
1;3383183;7548700;Kittilä;3356;19620124;1962;1;24;3385000;7545000;-19.6;-17.9;-26.9;1;175;0.64;0;18;;
1;3383183;7548700;Kittilä;3356;19620125;1962;1;25;3385000;7545000;-18.3;-15.7;-20;0;256;0.92;0;18;;
1;3383183;7548700;Kittilä;3356;19620126;1962;1;26;3385000;7545000;-20;-16.3;-25;0;271;0.54;0;18;;
1;3383183;7548700;Kittilä;3356;19620127;1962;1;27;3385000;7545000;-15.9;-9.6;-23.2;0;453;0.6;0;18;;
1;3383183;7548700;Kittilä;3356;19620128;1962;1;28;3385000;7545000;-11.2;-8;-12.6;0;347;2.06;0;18;;
1;3383183;7548700;Kittilä;3356;19620129;1962;1;29;3385000;7545000;-10;-10.2;-14.7;0;533;2.03;0;18;;
1;3383183;7548700;Kittilä;3356;19620130;1962;1;30;3385000;7545000;-2.9;0.9;-10.5;0;505;5;0;18;;
1;3383183;7548700;Kittilä;3356;19620131;1962;1;31;3385000;7545000;-3;-0.1;-5.2;0;420;4.26;0;18;;
1;3383183;7548700;Kittilä;3356;19620201;1962;2;1;3385000;7545000;-4.5;-2.8;-4.9;0;430;4.11;0;18;;
1;3383183;7548700;Kittilä;3356;19620202;1962;2;2;3385000;7545000;-9.2;-3.1;-12.5;0;706;2.32;0;18;;
1;3383183;7548700;Kittilä;3356;19620203;1962;2;3;3385000;7545000;-11.2;-9.4;-15.7;1;494;1.79;0;19;;
1;3383183;7548700;Kittilä;3356;19620204;1962;2;4;3385000;7545000;-7.2;-5.7;-13.1;5;506;3.47;0;24;;
1;3383183;7548700;Kittilä;3356;19620205;1962;2;5;3385000;7545000;-7;-5.1;-8.8;0;506;3.75;0;24;;
1;3383183;7548700;Kittilä;3356;19620206;1962;2;6;3385000;7545000;-9.3;-6.4;-10.9;1;539;2.95;0;25;;
1;3383183;7548700;Kittilä;3356;19620207;1962;2;7;3385000;7545000;-8.8;-4.7;-14.7;3;647;2.98;0;28;;
1;3383183;7548700;Kittilä;3356;19620208;1962;2;8;3385000;7545000;-7.7;-2.9;-11.6;0;738;2.98;0;28;;
1;3383183;7548700;Kittilä;3356;19620209;1962;2;9;3385000;7545000;-7;-5.1;-12;1;1427;2.55;0;29;;
1;3383183;7548700;Kittilä;3356;19620210;1962;2;10;3385000;7545000;-4.9;-1.2;-6.6;0;1278;3.95;0;29;;
1;3383183;7548700;Kittilä;3356;19620211;1962;2;11;3385000;7545000;-7.9;-5.3;-10.8;0;1071;2.73;0;29;;
1;3383183;7548700;Kittilä;3356;19620212;1962;2;12;3385000;7545000;-9;-7.4;-12.3;1;1137;2.36;0;30;;
1;3383183;7548700;Kittilä;3356;19620213;1962;2;13;3385000;7545000;-9.8;-8;-10.6;0;856;2.7;0;30;;
1;3383183;7548700;Kittilä;3356;19620214;1962;2;14;3385000;7545000;-14.1;-8.7;-16.5;0;1547;1.55;0;30;;
1;3383183;7548700;Kittilä;3356;19620215;1962;2;15;3385000;7545000;-19.6;-14.5;-22.1;0;2014;0.55;0;30;;
1;3383183;7548700;Kittilä;3356;19620216;1962;2;16;3385000;7545000;-20.8;-17.8;-31.1;0;1497;0.77;0;30;;
1;3383183;7548700;Kittilä;3356;19620217;1962;2;17;3385000;7545000;-18.8;-17.9;-22.2;0;1601;0.99;0;30;;
1;3383183;7548700;Kittilä;3356;19620218;1962;2;18;3385000;7545000;-19.5;-14.2;-22.4;0;1677;1.15;0;30;;
1;3383183;7548700;Kittilä;3356;19620219;1962;2;19;3385000;7545000;-24.4;-20.8;-29.7;0;1596;0.72;0;30;;
1;3383183;7548700;Kittilä;3356;19620220;1962;2;20;3385000;7545000;-21.7;-15;-29.4;1;1301;1.09;0;31;;
